,label,youtube_id,time_start,time_end,split,downloaded
62873,texting,HdFcgjEW0SM,154,164,train,False
167963,texting,lT3MPAwXkQQ,22,32,train,False
201631,texting,vWAc9KMW4Ug,258,268,train,False
7440,texting,1MXzldqZYx8,11,21,train,False
113544,texting,WL_2iBwZOYY,16,26,train,False
106738,texting,ULq7aRHXDvo,1,11,train,False
11717,texting,2g2fZ1jofQc,5,15,train,False
71170,texting,K2D3hB278Gc,54,64,train,False
121629,texting,YitfVgoqdno,63,73,train,False
199664,texting,uuq60R1oZq8,44,54,train,False
146079,texting,exrJb627AQ4,17,27,train,False
45259,texting,C_A6_XkTi_o,90,100,train,False
68334,texting,JDNeEHpTlCU,210,220,train,False
126159,texting,_2hr0O7qXrw,15,25,train,False
145882,texting,euPnS3v7kA0,75,85,train,False
210614,texting,yDowFHOQXyc,115,125,train,False
157515,texting,iMev0EFKpOw,66,76,train,False
112924,texting,WAw785CpuKs,29,39,train,False
203157,texting,vzmz-0FahwM,106,116,train,False
61335,texting,HBoAVRStAGo,4,14,train,False
97605,texting,RgdGRgn7pe4,3,13,train,False
214774,texting,zTwyMH12cas,193,203,train,False
186026,texting,qqsKq2L1bW8,34,44,train,False
54977,texting,FOFosuulEUU,63,73,train,False
47194,texting,DABLQ81E8fk,43,53,train,False
127718,texting,_V4zLc3b2QY,52,62,train,False
212133,texting,ygNiAUADzh0,58,68,train,False
52910,texting,Emf2Zlmu4Gs,235,245,train,False
210235,texting,y5Z6Ca0zz14,15,25,train,False
45049,texting,CWScDgPenDk,140,150,train,False
26982,texting,7J7NMlxDW98,61,71,train,False
62547,texting,HYGdnMb59WA,28,38,train,False
48491,texting,DXbhzIv0FIY,150,160,train,False
128926,texting,_rXBIwvjFc0,78,88,train,False
151119,texting,gRJNNBgTEOk,25,35,train,False
2201,texting,-kYox8szaZ8,65,75,train,False
110273,texting,VOYjEQHjKYo,9,19,train,False
183389,texting,q2Ex31CLj5I,21,31,train,False
160004,texting,j3u9mp4wzyQ,62,72,train,False
192070,texting,scQdP7B-62s,108,118,train,False
56453,texting,Fp9sKHw8PUs,96,106,train,False
86827,texting,Obn-0V2-WgQ,28,38,train,False
64604,texting,I8jVLgCSWCg,2,12,train,False
14204,texting,3QodkdHSHvo,439,449,train,False
141957,texting,dldTdxoepyo,248,258,train,False
154628,texting,hVT30GjqCgA,197,207,train,False
173082,texting,mxM8LEOx25o,66,76,train,False
1084,texting,-P6iWfJzxFo,78,88,train,False
105977,texting,U75z_pa1Dd8,21,31,train,False
182699,texting,pq6GgibxDI0,221,231,train,False
107276,texting,UUKZv9f1WjI,28,38,train,False
59835,texting,Gm4V7L8aFc4,1,11,train,False
161929,texting,jfws9brJqmA,45,55,train,False
150951,texting,gNiu8qgZGvM,118,128,train,False
126508,texting,_8bGXiD34K4,23,33,train,False
124347,texting,ZW3BcwGl63E,66,76,train,False
183020,texting,pvu2lSKZgiM,54,64,train,False
34557,texting,9Xbt980H-tA,42,52,train,False
31325,texting,8avHpKo6ucM,390,400,train,False
56604,texting,FrfvvkCjhGo,40,50,train,False
2070,texting,-i7p94TDe84,52,62,train,False
99058,texting,S4aw0M3570Q,109,119,train,False
25144,texting,6jcijZ-Ygd8,31,41,train,False
210827,texting,yIOCe2yLFUM,34,44,train,False
39359,texting,AsWHvTMkkww,32,42,train,False
136857,texting,cBXg4Ahfou4,332,342,train,False
209711,texting,xw3wPg9PuLk,58,68,train,False
98182,texting,RrFtuiF4e-g,240,250,train,False
87976,texting,Ov19YF254SM,38,48,train,False
73861,texting,Ks1uO7viX0k,134,144,train,False
162443,texting,joVYxzYjQ4E,22,32,train,False
107014,texting,UPoV3zkOhEo,11,21,train,False
103810,texting,TVe8x6b59J4,56,66,train,False
24435,texting,6WfP_ix5Vxw,4,14,train,False
49382,texting,DmzbK3jmlIA,70,80,train,False
134746,texting,b_pIW_lmK-M,220,230,train,False
51014,texting,EFGwU5DqH5E,177,187,train,False
142627,texting,dxWgBYarexM,22,32,train,False
187138,texting,rAI33HAPeDY,164,174,train,False
157821,texting,iSYnaZj6drE,260,270,train,False
79351,texting,MRZtV_82VT0,19,29,train,False
55382,texting,FVhE8laMwEE,21,31,train,False
159125,texting,ioP2I_uT_hk,49,59,train,False
44940,texting,CUEech8bl4Y,102,112,train,False
62609,texting,HZen6M9g1rA,17,27,train,False
135099,texting,bgRYEKSsoMw,102,112,train,False
19773,texting,56MOmVQdRTE,29,39,train,False
162947,texting,jyoEgDXKVto,46,56,train,False
127197,texting,_LV2f54R6xA,48,58,train,False
22237,texting,5qkvzHwmVZg,2,12,train,False
148548,texting,fgI2uV2vMt0,427,437,train,False
186850,texting,r4vYbqKWE88,28,38,train,False
140689,texting,dMnTP1AcAm4,458,468,train,False
71188,texting,K2b-dkTatyM,225,235,train,False
116648,texting,XH6Wg4UlBvY,98,108,train,False
175766,throwing axe,nn38kgNEQck,1,11,train,False
27808,throwing axe,7YYZj2Y8xI4,25,35,train,False
61886,throwing axe,HMDV1T5aGzw,2,12,train,False
83519,throwing axe,NgpfO5CSXHY,4,14,train,False
33744,throwing axe,9HiShcen9Sw,39,49,train,False
182461,throwing axe,pluNH5Tfmag,33,43,train,False
197465,throwing axe,uFIBD8ISyS0,1,11,train,False
40659,throwing axe,BGEH2phsrgg,11,21,train,False
160795,throwing axe,jJA1fD18rXg,23,33,train,False
173333,throwing axe,n1UZpV7Eqjw,25,35,train,False
59876,throwing axe,GmvZLeWDzp0,0,10,train,False
120354,throwing axe,YLnS2YMZrgA,5,15,train,False
200860,throwing axe,vH7nPphGsb4,103,113,train,False
15435,throwing axe,3nAMDZuak6g,1,11,train,False
120425,throwing axe,YMz1kHNFTys,9,19,train,False
82158,throwing axe,NHoR8EXwG-4,124,134,train,False
133226,throwing axe,b9Cui7Nq8p8,4,14,train,False
201730,throwing axe,vXsjecc5OqY,3,13,train,False
106070,throwing axe,U8lE9amZ9jU,166,176,train,False
49837,throwing axe,DvNVOuj2cSI,2,12,train,False
93999,throwing axe,QdcgsvGeAMY,3,13,train,False
84460,throwing axe,Nxhb5qw_ZjE,27,37,train,False
18980,throwing axe,4sWn-o4epe4,61,71,train,False
60812,throwing axe,H2dCmMbHJCw,0,10,train,False
38957,throwing axe,Am6c9pVieEQ,0,10,train,False
126645,throwing axe,_B9Xj-hNv14,1,11,train,False
104911,throwing axe,Tp0tXiuw7fo,19,29,train,False
61600,throwing axe,HGCVqQ9mWkE,16,26,train,False
38163,throwing axe,AYl6ntOhwEY,0,10,train,False
67412,throwing axe,IwsHGNP-09I,15,25,train,False
199137,throwing axe,ukKsuoaAgfE,3,13,train,False
11958,throwing axe,2kvEnYKelT4,3,13,train,False
150663,throwing axe,gIRtrTXMTqs,21,31,train,False
159210,throwing axe,iqGVQvZxXL0,30,40,train,False
2714,throwing axe,-unudv5SOI4,10,20,train,False
94620,throwing axe,QnwpUX75YvU,3,13,train,False
208813,throwing axe,xedbtfVt1Lc,0,10,train,False
167414,throwing axe,lJFpSjaNAOI,28,38,train,False
99353,throwing axe,S9mWWAOJgAE,1,11,train,False
165272,throwing axe,kelrRzpA7c4,3,13,train,False
10255,throwing axe,2E4BORFitks,8,18,train,False
60727,throwing axe,H126bq3Pmn4,0,10,train,False
56427,throwing axe,Fo_LL4c_doQ,32,42,train,False
76045,throwing axe,LV0GsU5X_FY,599,609,train,False
212085,throwing axe,yfJLzAdto50,3,13,train,False
26192,throwing axe,73QfsdvnNwU,1,11,train,False
103574,throwing axe,TQoOg74bnFw,45,55,train,False
5806,throwing axe,0s5ZSQCnP-Y,91,101,train,False
154086,throwing axe,hLT4tSLU9G0,321,331,train,False
149084,throwing axe,fqpQy98V_Cc,0,10,train,False
175736,throwing axe,nmWtGVfS370,10,20,train,False
191910,throwing axe,s_Rd48d0c9A,46,56,train,False
104910,throwing axe,TozN8Pk2Bow,30,40,train,False
174389,throwing axe,nMjS5LXu6ug,48,58,train,False
73541,throwing axe,Klt4B-LO62k,2,12,train,False
213092,throwing axe,yyUazMa6cyw,1,11,train,False
21646,throwing axe,5fPFWil1ctU,20,30,train,False
131502,throwing axe,ad1fXKoNqLw,6,16,train,False
173157,throwing axe,myi_xtAasyM,16,26,train,False
84167,throwing axe,Ns16epui6VI,8,18,train,False
56129,throwing axe,Fij_XVmBHZk,2,12,train,False
198289,throwing axe,uUHrc9DNSPQ,3,13,train,False
96589,throwing axe,RNr_iyEvvD8,227,237,train,False
7418,throwing axe,1M4VsNYTq_w,0,10,train,False
79394,throwing axe,MSJXrFCQ6rk,16,26,train,False
33476,throwing axe,9DO2tpSYnmQ,0,10,train,False
207150,throwing axe,x7RzE6PqcJg,1,11,train,False
129299,throwing axe,_ye215DOemk,1,11,train,False
170841,throwing axe,mJ9O48mS8eA,42,52,train,False
152691,throwing axe,gtwyq8_epLk,261,271,train,False
65125,throwing axe,IIcH94DAi14,3,13,train,False
29230,throwing axe,7yVT3lKcAI4,2,12,train,False
169363,throwing axe,lrt1sGek574,0,10,train,False
67182,throwing axe,IskfeDSGJ64,6,16,train,False
29071,throwing axe,7vGIF8UbIdQ,1,11,train,False
21140,throwing axe,5X9If2cZu1c,131,141,train,False
134009,throwing axe,bO4B1qiStp0,112,122,train,False
115713,throwing axe,X-w3Zu4-lkQ,85,95,train,False
176376,throwing axe,nzDqzOa-F1M,11,21,train,False
131556,throwing axe,adlR-OxbU68,14,24,train,False
172936,throwing axe,mv-BQ2K9K6I,3,13,train,False
92247,throwing axe,Q8Z4hGYpVVw,4,14,train,False
178936,throwing axe,oidoa-Jona0,3,13,train,False
207999,throwing axe,xOfi5etacwI,457,467,train,False
7407,throwing axe,1LsTfa0aTb8,4,14,train,False
17337,throwing axe,4NH-0jAV7zQ,0,10,train,False
88157,throwing axe,OybwVf2I2M8,1,11,train,False
83806,throwing axe,NlxdsX4w0IE,1,11,train,False
151340,throwing axe,gVMALwYMLTc,1,11,train,False
77642,throwing axe,LygPhuHq99o,3,13,train,False
192733,throwing axe,so5d35_VrQI,4,14,train,False
31253,throwing axe,8_VST_MYHJY,0,10,train,False
189466,throwing axe,rpY6gv-YcsQ,1,11,train,False
983,throwing axe,-NNroQTPDOg,0,10,train,False
28779,throwing axe,7q0TvkrC0vE,3,13,train,False
34365,throwing axe,9TqqnN803MU,1,11,train,False
190250,throwing axe,s45YHnDdD9E,22,32,train,False
104184,throwing axe,Tb91lFjnSkc,5,15,train,False
201510,throwing axe,vTt9Cl70cvs,3,13,train,False
3272,throwing axe,056V0wl0OGU,55,65,train,False
200831,trimming or shaving beard,vG_3BUd0S6E,415,425,train,False
61843,trimming or shaving beard,HLbHSuRmN4E,165,175,train,False
1624,trimming or shaving beard,-_Hhe9Sq9kk,155,165,train,False
29368,trimming or shaving beard,80KVcU5D9rI,116,126,train,False
192989,trimming or shaving beard,stOKEokvb7E,29,39,train,False
190085,trimming or shaving beard,s0iyUTfsMxU,81,91,train,False
18999,trimming or shaving beard,4sp_ajYpUfA,9,19,train,False
84698,trimming or shaving beard,O1WNNcC8CBI,13,23,train,False
102046,trimming or shaving beard,Sy4knzWrL1Q,24,34,train,False
54227,trimming or shaving beard,FAlYy5-OIEc,93,103,train,False
80848,trimming or shaving beard,MtG4YkeCEYA,21,31,train,False
69805,trimming or shaving beard,Jdpexjp8zTQ,572,582,train,False
102923,trimming or shaving beard,TDROfnEk0NQ,121,131,train,False
200249,trimming or shaving beard,v5o8WrzqP44,282,292,train,False
11098,trimming or shaving beard,2UqQ2TEXrjY,119,129,train,False
166594,trimming or shaving beard,l31C3YHiWrk,65,75,train,False
6715,trimming or shaving beard,18cqmqkY3uQ,53,63,train,False
132618,trimming or shaving beard,ayUXD98QwTE,291,301,train,False
3946,trimming or shaving beard,0Ix7lD2im3c,3,13,train,False
60134,trimming or shaving beard,GrSNKmfkTU4,534,544,train,False
171323,trimming or shaving beard,mSLABfGd34s,225,235,train,False
135829,trimming or shaving beard,bu-Ejcph3B8,29,39,train,False
136052,trimming or shaving beard,by41MAITMJc,2,12,train,False
176271,trimming or shaving beard,nwyJVZAuZ2A,80,90,train,False
3633,trimming or shaving beard,0CCwklLvTY0,237,247,train,False
126729,trimming or shaving beard,_CldYQUOj7k,271,281,train,False
39943,trimming or shaving beard,B2qsFvXkkjg,31,41,train,False
40915,trimming or shaving beard,BL9UH7Q7CU4,47,57,train,False
150133,trimming or shaving beard,g8V4JXpfkGo,53,63,train,False
28393,trimming or shaving beard,7iPDYts-70g,7,17,train,False
183279,trimming or shaving beard,q-uflOBXXHw,18,28,train,False
25715,trimming or shaving beard,6uyD5EtAEzU,2,12,train,False
14228,trimming or shaving beard,3R9Kbz4ifhY,307,317,train,False
134433,trimming or shaving beard,bVMxBXeYMr0,76,86,train,False
160784,trimming or shaving beard,jIuwgobxqqU,165,175,train,False
98849,trimming or shaving beard,S0bIdSuFr8M,301,311,train,False
163960,trimming or shaving beard,kGNQ-_DfXOY,95,105,train,False
182268,trimming or shaving beard,piMXSN_pNGs,125,135,train,False
45958,trimming or shaving beard,CmaXDA9o9rE,375,385,train,False
87446,trimming or shaving beard,OmVI8nT4KvA,214,224,train,False
9243,trimming or shaving beard,1v31Dys5q_w,131,141,train,False
132415,trimming or shaving beard,auYSAkfxlic,17,27,train,False
19870,trimming or shaving beard,58d00Qvk2tU,390,400,train,False
161742,trimming or shaving beard,jcUvW-bp1KA,3,13,train,False
174330,trimming or shaving beard,nLUyX7nzhnk,21,31,train,False
31534,trimming or shaving beard,8eeoZfIDN2Y,46,56,train,False
26672,trimming or shaving beard,7CmkbNO0oNM,85,95,train,False
26030,trimming or shaving beard,702dqyuUnJ0,367,377,train,False
197331,trimming or shaving beard,uCe1wLecNcU,0,10,train,False
80078,trimming or shaving beard,MeSVgKwCfoU,82,92,train,False
23531,trimming or shaving beard,6FFACF6_WO0,75,85,train,False
56496,trimming or shaving beard,Fq0RueR3UvA,417,427,train,False
793,trimming or shaving beard,-JrthcbKe60,132,142,train,False
201764,trimming or shaving beard,vYYrdxIDJAg,482,492,train,False
40406,trimming or shaving beard,BB7slf3r1Xc,112,122,train,False
162486,trimming or shaving beard,jp2TDHiQgqw,91,101,train,False
24630,trimming or shaving beard,6a6VVncgHcY,55,65,train,False
212215,trimming or shaving beard,yhxfW5wjP4A,153,163,train,False
112789,trimming or shaving beard,W89I9Jv3PVE,135,145,train,False
68306,trimming or shaving beard,JCue-YuZ2FM,1575,1585,train,False
127277,trimming or shaving beard,_N5qvWZPWe4,65,75,train,False
12693,trimming or shaving beard,2yyCTsCMs6A,248,258,train,False
56262,trimming or shaving beard,FlUqe9dboiQ,62,72,train,False
85342,trimming or shaving beard,OCf1DG5wmTA,277,287,train,False
161356,trimming or shaving beard,jVC-vB-hIdo,41,51,train,False
183522,trimming or shaving beard,q5-us87O4Ik,231,241,train,False
110017,trimming or shaving beard,VJXjhm48_Og,180,190,train,False
47843,trimming or shaving beard,DMXK3JY3n24,103,113,train,False
145137,trimming or shaving beard,eg72_hBYHIU,88,98,train,False
31421,trimming or shaving beard,8cmHu3v_Rak,263,273,train,False
11150,trimming or shaving beard,2VsIUUDi3og,16,26,train,False
15126,trimming or shaving beard,3hGbXPtrKjw,133,143,train,False
11303,trimming or shaving beard,2Ync23ermHY,18,28,train,False
27464,trimming or shaving beard,7SV0ik0MPwg,21,31,train,False
158620,trimming or shaving beard,ifDQdGH1Q5g,2,12,train,False
197795,trimming or shaving beard,uLGE8cDmtzQ,40,50,train,False
8104,trimming or shaving beard,1_4E-zSZrf4,23,33,train,False
94495,trimming or shaving beard,QmJEtZWPXjU,0,10,train,False
123539,trimming or shaving beard,ZISDOxxS7vg,9,19,train,False
94368,trimming or shaving beard,Qk6MEm-don8,63,73,train,False
2424,trimming or shaving beard,-o_ajn_Rw24,16,26,train,False
186346,trimming or shaving beard,qwf27-5gq0I,563,573,train,False
93337,trimming or shaving beard,QTx2BVaAP6Q,123,133,train,False
74317,trimming or shaving beard,L-OtUGGF5xc,9,19,train,False
63651,trimming or shaving beard,HqqR0I5dt64,35,45,train,False
130004,trimming or shaving beard,aBDPi4glBCc,13,23,train,False
103838,trimming or shaving beard,TW3nE3g_3vI,181,191,train,False
76345,trimming or shaving beard,L_Fbh-0DZNc,280,290,train,False
190121,trimming or shaving beard,s1bOveNkulM,7,17,train,False
212201,trimming or shaving beard,yhnw2TNhGtY,2183,2193,train,False
198243,trimming or shaving beard,uTMM0EaYYho,62,72,train,False
135729,trimming or shaving beard,brxnkUS2coA,48,58,train,False
5687,trimming or shaving beard,0pRUgpOjKik,18,28,train,False
184326,trimming or shaving beard,qKuC29UgqrU,179,189,train,False
72203,trimming or shaving beard,KNr62m45RcA,347,357,train,False
55208,trimming or shaving beard,FSdMEBsxqms,209,219,train,False
203839,trimming or shaving beard,wCpElx3jtvw,300,310,train,False
177977,trimming or shaving beard,oSYtmsrOIEs,26,36,train,False
2829,trimming or shaving beard,-wxVB1R_AkU,1451,1461,train,False
6641,trimming or shaving beard,177uoeIYe2I,146,156,train,False
8909,vault,1oZ7xdaRkFQ,12,22,train,False
205429,vault,weGqZLzdcRg,3,13,train,False
65781,vault,ISqIqSMbwEs,17,27,train,False
166731,vault,l5LAc58DTF4,1,11,train,False
33787,vault,9IeTILFIGkQ,50,60,train,False
5694,vault,0pZ4uifHy4w,0,10,train,False
126238,vault,_49y1SVkw_U,3,13,train,False
91153,vault,Pp7j9h3TKkc,23,33,train,False
124775,vault,ZdZPTVKpZ0k,4,14,train,False
46915,vault,D4NGViBPTvM,30,40,train,False
16969,vault,4Fy3N5ewji4,1,11,train,False
155280,vault,hf36vFvPQh0,16,26,train,False
56582,vault,FrLv59l7PDU,0,10,train,False
70607,vault,JtI8h9NgdrI,0,10,train,False
20651,vault,5ODbarcR2iw,4,14,train,False
203791,vault,wBmF5XjaVRo,9,19,train,False
27708,vault,7WfHkvddgik,1,11,train,False
49487,vault,DolKygC8_Xk,0,10,train,False
197311,vault,uCFQPP51Io0,35,45,train,False
56858,vault,FwLU9gr0tsc,1,11,train,False
116555,vault,XFEp4U4fNEs,7,17,train,False
23788,vault,6KHfGZMu-gg,2,12,train,False
133460,vault,bDazVpEVXf0,0,10,train,False
148193,vault,f_FeNEo5lI8,7,17,train,False
78848,vault,MIj-ZkCxshM,29,39,train,False
88687,vault,P7oDH8SttQ0,1,11,train,False
119213,vault,Y0FuLG8KKmM,3,13,train,False
91636,vault,Py0ejnpQdmY,22,32,train,False
120902,vault,YWInzx1JSDU,69,79,train,False
177751,vault,oOAYNomOXqY,3,13,train,False
140596,vault,dLEO68PWjUY,11,21,train,False
38175,vault,AYt0qagkgK0,4,14,train,False
18422,vault,4iQ_4g4tz7k,1,11,train,False
33775,vault,9IODmmR3TXI,1,11,train,False
78092,vault,M6RSvr1d8bI,2,12,train,False
29996,vault,8Cp9nL3EWbw,4,14,train,False
55553,vault,FZ3-qfEUOXM,102,112,train,False
6955,vault,1CxR1eczh8k,0,10,train,False
198731,vault,ucGbHax2RSE,1,11,train,False
33158,vault,97cm-gEvQEo,47,57,train,False
20955,vault,5UEWZyCnRBE,3,13,train,False
86218,vault,ORr9hiw5d-c,47,57,train,False
168132,vault,lWOZhCJ7BIU,10,20,train,False
178011,vault,oTBHpGeG3g4,0,10,train,False
198499,vault,uYoAL9tahQo,1,11,train,False
199811,vault,uxRn9la_Fr0,123,133,train,False
155913,vault,hr7M2eH8EqE,12,22,train,False
207291,vault,xA3GrOYvJdw,1,11,train,False
66874,vault,ImshF05-tAQ,5,15,train,False
151106,vault,gQz15XcEO6k,0,10,train,False
61610,vault,HGYRPd4envE,17,27,train,False
121156,vault,YaG2ySej4sg,4,14,train,False
19454,vault,515gOuF1uis,1,11,train,False
91717,vault,PzcJfn34pF0,3,13,train,False
31518,vault,8ePYsgKV4hA,5,15,train,False
202914,vault,vucwEmFnv0Y,19,29,train,False
184934,vault,qXDaydKxO4c,4,14,train,False
66869,vault,ImqzOJ9xajE,22,32,train,False
88609,vault,P6eYMP2cHSY,3,13,train,False
123476,vault,ZGuOO2-ImEk,5,15,train,False
100875,vault,Saj8rx-MzRI,28,38,train,False
179165,vault,omGVJCMDa3Q,63,73,train,False
130975,vault,aUTqKH3rQcE,6,16,train,False
84001,vault,Np_0LUdqYSo,11,21,train,False
72793,vault,KYtmEkAHcfE,3,13,train,False
67264,vault,Iu1DIF8HyHI,23,33,train,False
92395,vault,QBIGvKnaMEw,24,34,train,False
97306,vault,Ral3GGdTnYI,45,55,train,False
35654,vault,9qtbrSvr1hQ,1,11,train,False
214895,vault,zWRmoBY3d_4,4,14,train,False
189780,vault,rvwyRCVWVbc,1,11,train,False
91784,vault,Q-ayssNAW90,136,146,train,False
195389,vault,tanP0ord090,17,27,train,False
28296,vault,7gisVs979iI,43,53,train,False
122552,vault,Z-4ggIqFJro,26,36,train,False
22327,vault,5sLIgIdysyQ,62,72,train,False
193439,vault,t-yx59r8j-A,2,12,train,False
131060,vault,aVyY_MkuZcI,22,32,train,False
41493,vault,BVDS69h5Vvc,7,17,train,False
62400,vault,HVkixH2dAyE,2,12,train,False
68830,vault,JM2nGKCvW70,17,27,train,False
212738,vault,ysTI6qnG3Fc,4,14,train,False
173397,vault,n2fw0pc8pME,2,12,train,False
36066,vault,9y1WgAt6Xyc,5,15,train,False
24261,vault,6TTUQ1gIy-A,19,29,train,False
5373,vault,0jJ7GW8Dg5Q,8,18,train,False
141467,vault,dbhqx25o1Is,22,32,train,False
32492,vault,8w6doVt8MYs,5,15,train,False
28396,vault,7iaSzJxUKAc,1,11,train,False
28531,vault,7lJJMla0iE4,4,14,train,False
141469,vault,dbiZ14mpE9U,68,78,train,False
162249,vault,jlNj3LC--Do,2,12,train,False
10432,vault,2GjTMgUFnwc,22,32,train,False
163271,vault,k3oQkhMj6pM,183,193,train,False
75308,vault,LHZkM3ts-bc,3,13,train,False
38173,vault,AYsaFbs_ZB0,55,65,train,False
146100,vault,ey62E0-SeKg,24,34,train,False
65178,vault,IJdsA87CAvM,0,10,train,False
17241,vault,4Le_tgVoVQ4,55,65,train,False
170892,vault,mK0GBkMlSYo,3,13,train,False
139620,waiting in line,d1C9ZggN0tY,9,19,train,False
36668,waiting in line,A7KLO-qYx_Y,15,25,train,False
189803,waiting in line,rwGvES4J2us,10,20,train,False
114159,waiting in line,WYAkrqQ4K-E,0,10,train,False
30885,waiting in line,8Tt5QVG17oU,80,90,train,False
202821,waiting in line,vsgTHfSjOnU,27,37,train,False
165783,waiting in line,kow_ELHlyNY,0,10,train,False
103123,waiting in line,TI5rzmvPsbY,51,61,train,False
56179,waiting in line,Fjij_mMsHEo,7,17,train,False
90401,waiting in line,PbW-1vqVCUY,24,34,train,False
187959,waiting in line,rPBLad0VR3c,9,19,train,False
154095,waiting in line,hLj-sYlfr0s,2,12,train,False
38444,waiting in line,Ad5usVC3oN8,4,14,train,False
191426,waiting in line,sRw_czSprxw,6,16,train,False
136141,waiting in line,c-0YpS29TSg,25,35,train,False
85327,waiting in line,OCNN_KSWwJs,2,12,train,False
64114,waiting in line,HziXxbhmSxs,0,10,train,False
209990,waiting in line,y0vN9junit0,6,16,train,False
54710,waiting in line,FIZTyN1ilgo,0,10,train,False
141312,waiting in line,dZbOy7APCnU,1,11,train,False
207208,waiting in line,x8Pre1I2fVk,0,10,train,False
89252,waiting in line,PHO_qQrIk_E,4,14,train,False
88262,waiting in line,P-cAFUe9Cs8,428,438,train,False
183310,waiting in line,q0c9fC8gqPM,9,19,train,False
76964,waiting in line,LlOaOdDmscQ,1,11,train,False
88715,waiting in line,P8S4NGhrDy8,13,23,train,False
128768,waiting in line,_o3dT6iJa7A,2,12,train,False
171480,waiting in line,mVZFPj858hc,35,45,train,False
168344,waiting in line,l_PjYD72GXo,4,14,train,False
123598,waiting in line,ZJfM3CK498I,22,32,train,False
26133,waiting in line,72Ak90Wn8iI,20,30,train,False
193865,waiting in line,t8O8Kn90fJo,4,14,train,False
128099,waiting in line,_b2MoNUAu2M,105,115,train,False
170815,waiting in line,mIncXSW7KZ4,2,12,train,False
97545,waiting in line,Rferqa1uDlU,7,17,train,False
135878,waiting in line,bunflY4oQYA,3,13,train,False
78009,waiting in line,M58f9uuiK_Q,12,22,train,False
173476,waiting in line,n4JMpdz49FY,3,13,train,False
38139,waiting in line,AYTp5UfmCKQ,7,17,train,False
118348,waiting in line,Xm-XSebaTTc,93,103,train,False
133813,waiting in line,bKltSWnTr28,17,27,train,False
174095,waiting in line,nGaDLp3LqY8,31,41,train,False
3077,waiting in line,01ZUyG4ka7k,33,43,train,False
116994,waiting in line,XNwgMo75IYc,10,20,train,False
96355,waiting in line,RKPB6SjCCiI,2,12,train,False
128064,waiting in line,_aLfroGeNj8,17,27,train,False
84699,waiting in line,O1WWlOlgd-w,31,41,train,False
7024,waiting in line,1EHCGPgWchc,17,27,train,False
190427,waiting in line,s7_ZkQmz6_s,2,12,train,False
187599,waiting in line,rILk4qWWPXw,2,12,train,False
27951,waiting in line,7_pNdR76sCw,4,14,train,False
7110,waiting in line,1FvA7q4ckTQ,1,11,train,False
87237,waiting in line,OigsY1uZ5RM,8,18,train,False
86064,waiting in line,OOm0M93ddHQ,0,10,train,False
108203,waiting in line,UlON_PJbKf8,3,13,train,False
39101,waiting in line,Aof5Un2bQIw,51,61,train,False
137840,waiting in line,cVkdqLeRiR0,7,17,train,False
150460,waiting in line,gENW_nMJpI0,10,20,train,False
41691,waiting in line,BYz1ldeYqy4,7,17,train,False
198047,waiting in line,uPg45G69444,15,25,train,False
113037,waiting in line,WD51gF8M5qI,11,21,train,False
152203,waiting in line,gl6APCBuob0,10,20,train,False
126112,waiting in line,_1YL1BHWanM,4,14,train,False
159127,waiting in line,ioSk27sx00I,8,18,train,False
80343,waiting in line,MjKWcmbARL0,43,53,train,False
108954,waiting in line,UzSLr98caYU,42,52,train,False
10745,waiting in line,2NFFcT1KypI,17,27,train,False
4025,waiting in line,0KJsJo3pMUQ,1,11,train,False
184772,waiting in line,qTypkI6549g,5,15,train,False
160661,waiting in line,jGTiGParTFI,28,38,train,False
190487,waiting in line,s8x6rIEt-BE,19,29,train,False
93182,waiting in line,QQhEKNPKcyA,0,10,train,False
155930,waiting in line,hr_hL9GOz3I,15,25,train,False
93492,waiting in line,QX02k05th1g,211,221,train,False
149382,waiting in line,fwTJal3_J34,3,13,train,False
61110,waiting in line,H83NkQs_wK8,3,13,train,False
177198,waiting in line,oDHpZfFTRA4,0,10,train,False
27537,waiting in line,7Tpab3yDO9M,29,39,train,False
142066,waiting in line,dnh72xNJZeM,0,10,train,False
203563,waiting in line,w746ShRxAFQ,23,33,train,False
52197,waiting in line,E_FAHoOISkk,64,74,train,False
153353,waiting in line,h6pYfVEGao4,1,11,train,False
165477,waiting in line,kixAbnFCahg,1,11,train,False
22425,waiting in line,5u-JIX6t4aA,2,12,train,False
2805,waiting in line,-wZZiZNYHIA,4,14,train,False
180850,waiting in line,pGQD-GdYa_4,1,11,train,False
127835,waiting in line,_X7v64l-YZg,2,12,train,False
168219,waiting in line,lYDImpbkvW0,65,75,train,False
114705,waiting in line,WhSjBDjKDfo,10,20,train,False
95622,waiting in line,R5xdbIPEbCI,19,29,train,False
88853,waiting in line,PAhmdxqPZiA,29,39,train,False
106750,waiting in line,UM3hb128ruk,10,20,train,False
133787,waiting in line,bKHCJPtp4j8,16,26,train,False
78545,waiting in line,MDPrs2Vvte8,0,10,train,False
29683,waiting in line,86U-EqtuatI,244,254,train,False
110388,waiting in line,VQmQMKYGdew,5,15,train,False
75478,waiting in line,LKXUzeN1SCg,33,43,train,False
72673,waiting in line,KWTWTDYUo_k,4,14,train,False
22614,waiting in line,5xQzDKxBwKY,9,19,train,False
165110,waiting in line,kbXbVy8szLE,16,26,train,False
